category,model_name,pooling,layer,corruption_mode,occlusion_frac,decision_noise_std,dam_n,dam_beta,dam_alpha,dam_lmbda,dam_steps_multiplier,n_splits,n_qualifying_splits,mean_qualifying_fraction,mean_ident_accuracy_baseline,std_ident_accuracy_baseline,mean_ident_accuracy_dam,std_ident_accuracy_dam,mean_ident_accuracy_delta,std_ident_accuracy_delta,mean_gen_accuracy_baseline,std_gen_accuracy_baseline,mean_gen_accuracy_dam,std_gen_accuracy_dam,mean_gen_accuracy_delta,std_gen_accuracy_delta,mean_gen_avg_margin_delta,std_gen_avg_margin_delta,mean_gen_avg_human_similarity_regret_delta,std_gen_avg_human_similarity_regret_delta,mean_probe_rdm_spearman_delta,std_probe_rdm_spearman_delta,mean_cue_recovered_cosine,std_cue_recovered_cosine,mean_cue_displacement,std_cue_displacement,mean_target_pull_gain,std_target_pull_gain
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.01,2,0.2,0.1,0.0,3,10,8,0.8,75.0,8.6421930087218,92.375,3.2331292890943906,17.375,7.612694989292556,51.5,7.599342076785332,57.875,6.124999999999999,6.375,6.6720030725412585,0.0873251904011704,0.01983301073484261,-0.05814375000000001,0.023126939107888878,0.16813862075133917,0.03239939020943879,0.9859374846868084,0.001231291544525526,0.014062515313191687,0.0012312915445255453,0.03440776772715666,0.005627021839344948
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.01,2,0.2,0.1,0.0,5,10,6,0.6,75.0,8.6421930087218,90.625,4.07929221802018,15.625,5.869678440936947,51.5,7.599342076785332,57.875,6.423832578764799,6.374999999999998,6.902218846139261,0.08230257645132952,0.020927792458405627,-0.05619375,0.021854422464343458,0.17889640839341892,0.032744119497261026,0.9724341931030608,0.0038647626724679545,0.02756580689693925,0.003864762672467946,0.054686719701995144,0.007759046708047666
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.01,2,0.2,0.1,0.0,8,10,5,0.5,75.0,8.6421930087218,88.125,5.789268088454706,13.125,5.10055144077579,51.5,7.599342076785332,56.125,6.261239893184097,4.624999999999998,7.396156096243508,0.07259902535864966,0.023687216427923857,-0.05635625,0.02250792915840993,0.19085917815610598,0.03773628682509501,0.94626730610298,0.010487406224575316,0.053732693897019936,0.01048740622457533,0.080720370964663,0.00869261559588055
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.01,2,0.2,0.1,0.05,1,10,8,0.8,75.0,8.6421930087218,93.25,3.122498999199199,18.25,7.420411039827914,51.5,7.599342076785332,58.625,6.833968466418322,7.125,6.301041580564278,0.09110445722952135,0.018823294495075985,-0.05378124999999999,0.0198238532139945,0.15384380095508465,0.0305819237515846,0.9960736224598257,0.00013741269220780662,0.003926377540174403,0.00013741269220780573,0.012064471139793961,0.0022757321034676007
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.01,2,0.2,0.1,0.05,2,10,8,0.8,75.0,8.6421930087218,92.875,3.0129926982984876,17.875,7.847173057859753,51.5,7.599342076785332,57.875,6.226204702706136,6.374999999999998,6.577661058461434,0.08937323103673406,0.01948893510240171,-0.05539375,0.021594754860845264,0.16083047322006863,0.0310959855339128,0.9913130445940528,0.0004524850067396276,0.008686955405947164,0.0004524850067396068,0.023533506101488688,0.004121415451677801
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.01,2,0.2,0.1,0.05,3,10,8,0.8,75.0,8.6421930087218,92.375,3.2331292890943906,17.375,7.612694989292556,51.5,7.599342076785332,57.875,6.124999999999999,6.375,6.6720030725412585,0.08729664442827925,0.019825530060100342,-0.05806875,0.02310305039383328,0.16813858043271995,0.032394867147989066,0.9857490194975943,0.0012044874635223812,0.01425098050240558,0.001204487463522383,0.0343270896982763,0.005626704589057182
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.01,2,0.2,0.1,0.05,5,10,6,0.6,75.0,8.6421930087218,90.625,4.07929221802018,15.625,5.869678440936947,51.5,7.599342076785332,57.875,6.423832578764799,6.374999999999998,6.902218846139261,0.08226316706284706,0.020916218468645845,-0.05619375,0.021854422464343458,0.17884896086253219,0.032693134735686226,0.9721436295126742,0.0038126561963306937,0.027856370487325803,0.003812656196330701,0.05456236953776104,0.007764419870958421
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.01,2,0.2,0.1,0.05,8,10,5,0.5,75.0,8.6421930087218,88.125,5.789268088454706,13.125,5.10055144077579,51.5,7.599342076785332,56.0,6.067330549755798,4.499999999999998,7.163274390947201,0.07254579699918395,0.02367214662529883,-0.05631875000000001,0.022478013563257765,0.19086342597239406,0.03772415350405015,0.9458631295005994,0.010394767524725198,0.05413687049940082,0.010394767524725174,0.08054122316123141,0.008699410336744876
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.02,0.02,0.0,1,3,0,0.0,82.5,2.041241452319315,97.08333333333333,0.5892556509887895,14.583333333333334,2.124591463996994,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.04622150240465999,0.029437001626109516,-0.011685185000000006,0.017361464184656686,0.14365281011421896,0.10815889605315467,0.9998215885124698,8.792135510361899e-07,0.00017841148753016496,8.792135510069158e-07,0.00023265101358704602,3.645765862288086e-05
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.02,0.02,0.0,2,3,0,0.0,82.5,2.041241452319315,97.08333333333333,0.5892556509887895,14.583333333333334,2.124591463996994,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.046381978488837676,0.029280398181997108,-0.011685185000000006,0.017361464184656686,0.1437222871527156,0.10832200054347152,0.9996380842067927,2.966413243831204e-06,0.0003619157932072098,2.9664132438458157e-06,0.000529587379675939,0.00018631037407459584
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.02,0.02,0.0,3,3,0,0.0,82.5,2.041241452319315,97.08333333333333,0.5892556509887895,14.583333333333334,2.124591463996994,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.0464296356542036,0.029279413545766294,-0.011685185000000006,0.017361464184656686,0.1442529199744625,0.10810122534459517,0.9994538466356685,1.652431124115227e-06,0.0005461533643314818,1.6524311241446286e-06,0.0007459252187822781,0.000204340009128996
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.02,0.02,0.0,5,3,0,0.0,82.5,2.041241452319315,97.08333333333333,0.5892556509887895,14.583333333333334,2.124591463996994,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.046549241888957725,0.029215895627113374,-0.011685185000000006,0.017361464184656686,0.14447271052335975,0.10784722938271381,0.9990976711301292,5.527604102888136e-06,0.0009023288698708553,5.5276041029044415e-06,0.0013173512246571876,0.00020608069618563503
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.02,0.02,0.0,8,3,0,0.0,82.5,2.041241452319315,97.08333333333333,0.5892556509887895,14.583333333333334,2.124591463996994,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.04658580087125302,0.029051572548155956,-0.011685185000000006,0.017361464184656686,0.14497590540730176,0.1079493924441112,0.9985419509955397,1.4081614514001465e-05,0.0014580490044602693,1.4081614513984992e-05,0.002135734317835679,0.00017970647896226437
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.02,0.02,0.05,1,3,0,0.0,82.5,2.041241452319315,97.08333333333333,0.5892556509887895,14.583333333333334,2.124591463996994,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.04622153200519582,0.029437049850439538,-0.011685185000000006,0.017361464184656686,0.1436567238141492,0.1081605292674124,0.9998212129986149,8.82079589516243e-07,0.0001787870013851417,8.820795895158106e-07,0.00023241024361765142,3.649423873161681e-05
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.02,0.02,0.05,2,3,0,0.0,82.5,2.041241452319315,97.08333333333333,0.5892556509887895,14.583333333333334,2.124591463996994,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.046382117302467434,0.029280296807369075,-0.011685185000000006,0.017361464184656686,0.14371800631414627,0.10831719234251008,0.9996373253402163,2.9717319550284106e-06,0.00036267465978372473,2.971731954993074e-06,0.0005291693445305268,0.00018651066763921
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.02,0.02,0.05,3,3,0,0.0,82.5,2.041241452319315,97.08333333333333,0.5892556509887895,14.583333333333334,2.124591463996994,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.04642975952010602,0.029279314708360513,-0.011685185000000006,0.017361464184656686,0.1442586727094418,0.1081051927460632,0.9994527042907914,1.6558384364772283e-06,0.0005472957092085757,1.6558384364994527e-06,0.00074524789490764,0.0002045658865963526
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.02,0.02,0.05,5,3,0,0.0,82.5,2.041241452319315,97.08333333333333,0.5892556509887895,14.583333333333334,2.124591463996994,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.04654936430354913,0.029215749118529397,-0.011685185000000006,0.017361464184656686,0.14447013375295614,0.10785558965095199,0.9990957954991361,5.534074083997526e-06,0.0009042045008637867,5.534074083993201e-06,0.0013163159489503905,0.00020631181208216292
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.02,0.02,0.05,8,3,0,0.0,82.5,2.041241452319315,97.08333333333333,0.5892556509887895,14.583333333333334,2.124591463996994,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.04658577195368707,0.02905129065134387,-0.011685185000000006,0.017361464184656686,0.14496910297123017,0.10795153584021538,0.9985389491605193,1.4106056682169541e-05,0.001461050839480855,1.4106056682207176e-05,0.002134122600384018,0.00017989950546890495
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.02,0.05,0.0,1,3,0,0.0,82.5,2.041241452319315,97.08333333333333,0.5892556509887895,14.583333333333334,2.124591463996994,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.04631557586447646,0.02947576280755813,-0.011685185000000006,0.017361464184656686,0.14373468552636906,0.10798223698663471,0.9988861373697756,5.505820771399192e-06,0.0011138626302244399,5.505820771481419e-06,0.0002559313952256773,0.00011179570385151755
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.02,0.05,0.0,2,3,0,0.0,82.5,2.041241452319315,97.08333333333333,0.5892556509887895,14.583333333333334,2.124591463996994,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.04669095558735231,0.029059826096437594,-0.01276851833333334,0.016024452981532284,0.14395993775252192,0.10865879506202172,0.9977462100230031,1.9036697268702573e-05,0.0022537899769968332,1.9036697268745996e-05,0.0006570079597603374,0.0005060784648251943
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.02,0.05,0.0,3,3,0,0.0,82.5,2.041241452319315,96.66666666666667,0.5892556509887895,14.166666666666666,2.5685058345704066,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.046774625312536955,0.029027670558486686,-0.011685185000000006,0.017361464184656686,0.1453672635024688,0.10797780185136996,0.996606033496921,8.032802590734273e-06,0.003393966503079012,8.032802590716831e-06,0.0008589241112657409,0.0005843895875854026
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.02,0.05,0.0,5,3,0,0.0,82.5,2.041241452319315,97.08333333333333,0.5892556509887895,14.583333333333334,2.5685058345704066,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.04702370571127782,0.028806432696348694,-0.01276851833333334,0.016024452981532284,0.14635047577545804,0.10717588755798425,0.9944121212625433,2.8555924461803712e-05,0.005587878737456653,2.8555924461831224e-05,0.0016328178352120577,0.0006496370656421989
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.02,0.05,0.0,8,3,0,0.0,82.5,2.041241452319315,97.5,0.0,15.0,2.041241452319315,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.04698922269356748,0.0283175208877837,-0.011685185000000006,0.017361464184656686,0.14718792356657248,0.10785796330117492,0.9910378935129579,7.17079828132636e-05,0.008962106487042048,7.170798281324071e-05,0.0026653253241717806,0.0006563122849075841
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.02,0.05,0.05,1,3,0,0.0,82.5,2.041241452319315,97.08333333333333,0.5892556509887895,14.583333333333334,2.124591463996994,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.04631556114957979,0.0294758649475781,-0.011685185000000006,0.017361464184656686,0.1437383291619122,0.10798273796174247,0.9988837928016391,5.52374740010866e-06,0.001116207198361091,5.52374740007827e-06,0.0002546386902217704,0.0001119322666805973
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.02,0.05,0.05,2,3,0,0.0,82.5,2.041241452319315,97.08333333333333,0.5892556509887895,14.583333333333334,2.124591463996994,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.046691160680105294,0.02905946528953431,-0.01276851833333334,0.016024452981532284,0.14394795631780175,0.10866690732776105,0.9977414870719032,1.907088926038035e-05,0.0022585129280967573,1.9070889260390844e-05,0.0006545564088059767,0.000506664258364687
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.02,0.05,0.05,3,3,0,0.0,82.5,2.041241452319315,96.66666666666667,0.5892556509887895,14.166666666666666,2.5685058345704066,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.046774706399689114,0.029027283851156768,-0.011685185000000006,0.017361464184656686,0.14535986192366984,0.10796931985766375,0.9965989419225885,8.041637167113338e-06,0.0034010580774115847,8.041637167159501e-06,0.0008551154363164948,0.0005851075506266909
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.02,0.05,0.05,5,3,0,0.0,82.5,2.041241452319315,97.08333333333333,0.5892556509887895,14.583333333333334,2.5685058345704066,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.04702365214470774,0.02880581457866022,-0.01276851833333334,0.016024452981532284,0.14633996182846212,0.10720872749427293,0.9944005227705466,2.8576283051149433e-05,0.005599477229453501,2.8576283051148907e-05,0.001626759462547976,0.0006504951550830567
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.02,0.05,0.05,8,3,0,0.0,82.5,2.041241452319315,97.5,0.0,15.0,2.041241452319315,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.04698851831102122,0.02831642937630201,-0.011685185000000006,0.017361464184656686,0.1471757524949493,0.10785137907502959,0.9910195048615275,7.1808811072577e-05,0.00898049513847253,7.180881107262258e-05,0.002655782631599405,0.000657210749080187
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.02,0.1,0.0,1,3,0,0.0,82.5,2.041241452319315,97.08333333333333,0.5892556509887895,14.583333333333334,2.124591463996994,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.046365981587829695,0.02949836251275704,-0.011685185000000006,0.017361464184656686,0.1433938869102346,0.1079307888633203,0.9955563743969611,2.139779205291064e-05,0.004443625603039001,2.1397792052856924e-05,-0.0005718659447831507,0.00029074344545946873
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.02,0.1,0.0,2,3,0,0.0,82.5,2.041241452319315,97.08333333333333,0.5892556509887895,14.583333333333334,2.124591463996994,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.047028510862340535,0.02858417990772459,-0.01276851833333334,0.016024452981532284,0.1438904803631985,0.10896679479024317,0.9910550144442004,8.159490114210625e-05,0.008944985555799687,8.159490114205044e-05,-0.0008900887912944525,0.001135987502714537
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.02,0.1,0.0,3,3,0,0.0,82.5,2.041241452319315,96.66666666666667,0.5892556509887895,14.166666666666666,2.5685058345704066,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.04706074593123049,0.02843286002776011,-0.01276851833333334,0.016024452981532284,0.14670246212438628,0.10825565044946142,0.9865862371089577,3.5561302862239974e-05,0.013413762891042394,3.556130286215833e-05,-0.001592156933611309,0.0013942059751313551
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.02,0.1,0.0,5,3,0,0.0,82.5,2.041241452319315,97.08333333333333,0.5892556509887895,14.583333333333334,2.5685058345704066,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.04734431660423676,0.027812627343745566,-0.01276851833333334,0.016024452981532284,0.14869769585584916,0.10629956662384435,0.9780764892642294,8.004952917268534e-05,0.021923510735770577,8.004952917268689e-05,-0.0021660352206509955,0.0017331319454512264
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.02,0.1,0.0,8,3,0,0.0,82.5,2.041241452319315,97.08333333333333,0.5892556509887895,14.583333333333334,2.5685058345704066,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.0469895155983977,0.02673873120700053,-0.01276851833333334,0.016024452981532284,0.1489590392940821,0.10810989076136171,0.9653470889031835,0.0002054029523806586,0.03465291109681651,0.00020540295238068675,-0.003253799197446177,0.001962295086622391
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.02,0.1,0.05,1,3,0,0.0,82.5,2.041241452319315,97.08333333333333,0.5892556509887895,14.583333333333334,2.124591463996994,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.04636566444920997,0.029498445738180286,-0.011685185000000006,0.017361464184656686,0.1434012131003863,0.10794905687008861,0.9955470288454734,2.146666604400608e-05,0.004452971154526662,2.1466666044021853e-05,-0.0005767468572681226,0.0002911630698088805
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.02,0.1,0.05,2,3,0,0.0,82.5,2.041241452319315,97.08333333333333,0.5892556509887895,14.583333333333334,2.124591463996994,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.0470284498607119,0.028583134693570204,-0.01276851833333334,0.016024452981532284,0.14390142057135288,0.10897345693447677,0.991036322779439,8.174641452054182e-05,0.008963677220561125,8.174641452053366e-05,-0.0008996166659773767,0.0011374113136488377
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.02,0.1,0.05,3,3,0,0.0,82.5,2.041241452319315,96.66666666666667,0.5892556509887895,14.166666666666666,2.5685058345704066,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.047060194658115506,0.028431557773952055,-0.01276851833333334,0.016024452981532284,0.14670597056565074,0.10823860329581579,0.9865583299254371,3.5591087699087276e-05,0.013441670074562944,3.559108769907534e-05,-0.0016066833496476939,0.0013960934163823723
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.02,0.1,0.05,5,3,0,0.0,82.5,2.041241452319315,97.08333333333333,0.5892556509887895,14.583333333333334,2.5685058345704066,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.04734293692745268,0.027810636241792582,-0.01276851833333334,0.016024452981532284,0.14868580764858136,0.1063104737844915,0.9780312818137661,8.004412296552014e-05,0.021968718186233926,8.004412296556359e-05,-0.002189375002441074,0.001735742415108359
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.02,0.1,0.05,8,3,0,0.0,82.5,2.041241452319315,97.08333333333333,0.5892556509887895,14.583333333333334,2.5685058345704066,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.046986093597176176,0.026735471256875167,-0.01276851833333334,0.016024452981532284,0.14893407702723774,0.10812775715622906,0.9652768268520067,0.00020556980048418313,0.034723173147993454,0.00020556980048427564,-0.003290202087875834,0.0019653641267200483
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.05,0.02,0.0,1,3,0,0.0,82.5,2.041241452319315,97.08333333333333,0.5892556509887895,14.583333333333334,2.124591463996994,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.04629535814747215,0.029403807017464097,-0.011685185000000006,0.017361464184656686,0.14405363037878455,0.10818203293420972,0.9998449564015292,6.334712101006574e-07,0.00015504359847083037,6.334712100573339e-07,0.0008096856301695331,4.594214148149934e-05
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.05,0.02,0.0,2,3,0,0.0,82.5,2.041241452319315,97.08333333333333,0.5892556509887895,14.583333333333334,2.124591463996994,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.04652439475369951,0.029242756850782186,-0.011685185000000006,0.017361464184656686,0.1446547552229888,0.1080529199255138,0.9996794231828933,4.385062180589192e-06,0.000320576817106701,4.385062180564466e-06,0.0016765514707699,0.00018317100144548133
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.05,0.02,0.0,3,3,0,0.0,82.5,2.041241452319315,97.08333333333333,0.5892556509887895,14.583333333333334,2.124591463996994,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.04664676000053684,0.0292187845328634,-0.011685185000000006,0.017361464184656686,0.14579965463477898,0.10761629659127377,0.9995091038921592,4.189853521666323e-06,0.0004908961078407798,4.189853521710961e-06,0.00246409749889813,0.0002054764517904775
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.05,0.02,0.0,5,3,0,0.0,82.5,2.041241452319315,97.08333333333333,0.5892556509887895,14.583333333333334,2.124591463996994,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.04693035711534321,0.02909950880122406,-0.011685185000000006,0.017361464184656686,0.1469176283731113,0.1074597614428241,0.9991606780301718,1.0387557313323568e-05,0.0008393219698282615,1.038755731332484e-05,0.004151073019323279,0.00023269061960147776
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.05,0.02,0.0,8,3,0,0.0,82.5,2.041241452319315,97.5,0.0,15.0,2.041241452319315,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.047205694043077534,0.028845295342620897,-0.011685185000000006,0.017361464184656686,0.14830129144373552,0.10729299209854483,0.9985800172514852,1.4779759303436343e-05,0.00141998274851495,1.4779759303446485e-05,0.006614044276915836,0.0002611628279877874
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.05,0.02,0.05,1,3,0,0.0,82.5,2.041241452319315,97.08333333333333,0.5892556509887895,14.583333333333334,2.124591463996994,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.04629544059280306,0.029403950470792566,-0.011685185000000006,0.017361464184656686,0.14405276169970158,0.10818290105002365,0.9998441025317223,6.310796283583381e-07,0.00015589746827767423,6.310796283731931e-07,0.0008091321336846551,4.6023639342392894e-05
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.05,0.02,0.05,2,3,0,0.0,82.5,2.041241452319315,97.08333333333333,0.5892556509887895,14.583333333333334,2.124591463996994,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.046524739963933824,0.029242500168566606,-0.011685185000000006,0.017361464184656686,0.1446543923655513,0.10805217151613619,0.9996776994056843,4.4008694247556005e-06,0.0003223005943157636,4.40086942484344e-06,0.0016756051424898992,0.00018366033211170057
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.05,0.02,0.05,3,3,0,0.0,82.5,2.041241452319315,97.08333333333333,0.5892556509887895,14.583333333333334,2.124591463996994,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.046647092925074206,0.02921853659868044,-0.011685185000000006,0.017361464184656686,0.1458036320684826,0.10762524148541147,0.9995065167496279,4.19842981656349e-06,0.0004934832503721084,4.1984298165393856e-06,0.002462557598527122,0.0002060174885193224
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.05,0.02,0.05,5,3,0,0.0,82.5,2.041241452319315,97.08333333333333,0.5892556509887895,14.583333333333334,2.124591463996994,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.0469307166369011,0.029099157364255848,-0.011685185000000006,0.017361464184656686,0.14691477700245972,0.10744517571737722,0.999156448414249,1.0422419151427098e-05,0.00084355158575099,1.0422419151353247e-05,0.004148740618839751,0.00023321311171298561
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.05,0.02,0.05,8,3,0,0.0,82.5,2.041241452319315,97.5,0.0,15.0,2.041241452319315,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.04720567671271662,0.028844621678815303,-0.011685185000000006,0.017361464184656686,0.148297744534821,0.10729672818410876,0.9985732884256143,1.4855552747874726e-05,0.0014267115743857,1.4855552747969523e-05,0.006610442721645939,0.00026157701897034334
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.05,0.05,0.0,1,3,0,0.0,82.5,2.041241452319315,97.08333333333333,0.5892556509887895,14.583333333333334,2.124591463996994,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.04650790445351352,0.029395214822624152,-0.011685185000000006,0.017361464184656686,0.14495193990815095,0.10783143052390799,0.9990346926383489,4.006333262089546e-06,0.0009653073616511094,4.006333262125623e-06,0.0017479760797031122,0.00012999612404893552
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.05,0.05,0.0,2,3,0,0.0,82.5,2.041241452319315,97.08333333333333,0.5892556509887895,14.583333333333334,2.124591463996994,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.04707352262145529,0.028963980729029018,-0.01276851833333334,0.016024452981532284,0.1462039252411386,0.10814126408387487,0.99801449413301,2.8564632763493925e-05,0.0019855058669898313,2.8564632763470005e-05,0.003613725466870219,0.0004918611436821783
